#This file contains all special info about seeds.

#Format:
#seed_id;seed_level;crop_id;mature_id;
#reward1_id;reward2_id;manor_id;is_alternative;
#limit_for_seeds;limit_for_crops

# Gludio Castle
# Seed: Dark Coda
# Giran Castle
# Seed: Red Cobol
5033;85;5078;5108;1871;4042;3;0;2250;2500
# Seed: Chilly Cobol
5034;85;5075;5105;1872;1880;3;0;1800;2000
# Seed: Blue Cobol
5035;85;5077;5107;1873;4044;3;0;900;1000
# Seed: Thorn Cobol
5036;85;5082;5112;1864;5549;3;0;900;1000
# Seed: Golden Cobol
5037;85;5079;5109;1865;4039;3;0;900;1000
# Seed: Great Cobol
5038;85;5084;5114;1866;1885;3;0;900;1000
# Seed: Red Codran
5039;85;5088;5118;1867;4043;3;0;1125;1250
# Seed: Twin Codran
5040;85;5092;5122;1871;4040;3;0;900;1000
# Seed: Desert Codran
5041;85;5090;5120;1873;5550;3;0;450;500
# Seed: Red Coba
6757;85;6542;6556;1888;4040;3;0;301;334
# Seed: Blue Coba
6769;85;6541;6555;1894;4039;3;0;360;400
# Seed: Golden Coba
6773;85;6543;6557;1887;4041;3;0;257;286
# Seed: Blue Codran
7018;85;5087;5117;1870;1882;3;0;900;1000
# Seed: Chilly Codran
7022;85;5085;5115;1869;4041;3;0;1125;1250
# Seed: Great Codran
7029;85;5094;5124;1872;1881;3;0;600;666
# Seed: Sea Codran
7055;85;5091;5121;1868;1884;3;0;900;1000
# Oren Castle
# Seed: Dark Coda
5042;85;5073;5103;1864;1878;4;0;7200;8000
# Seed: Red Coda
5043;85;5068;5098;1865;1879;4;0;7200;8000
# Seed: Blue Coda
5044;85;5067;5097;1867;1894;4;0;3600;4000
# Seed: Chilly Cobol
5046;85;5075;5105;1872;1880;4;0;1440;1600
# Seed: Blue Cobol
5047;85;5077;5107;1873;4044;4;0;720;800
# Seed: Thorn Cobol
5048;85;5082;5112;1864;5549;4;0;720;800
# Seed: Sea Codran
5049;85;5091;5121;1868;1884;4;0;720;800
# Seed: Chilly Codran
5050;85;5085;5115;1869;4041;4;0;900;1000
# Seed: Blue Codran
5051;85;5087;5117;1870;1882;4;0;720;800
# Seed: Twin Codran
5052;85;5092;5122;1871;4040;4;0;720;800
# Seed: Sea Coba
6754;85;6545;6559;4044;4042;4;0;160;178
# Seed: Desert Coba
6762;85;6544;6558;4043;1890;4;0;180;200
# Seed: Golden Coba
6774;85;6543;6557;1887;4041;4;0;206;229
# Seed: Chilly Coda
7020;85;5065;5095;1866;1874;4;0;7200;8000
# Seed: Golden Cobol
7025;85;5079;5109;1865;4039;4;0;720;800
# Seed: Golden Coda
7026;85;5069;5099;1868;1876;4;0;1800;2000
# Seed: Great Cobol
7027;85;5084;5114;1866;1885;4;0;720;800
# Seed: Red Codran
7053;85;5088;5118;1867;4043;4;0;900;1000
# Aden Castle
# Seed: Dark Coda
10171;85;5073;5103;1864;1878;5;0;10080;11200
# Seed: Red Coda
10172;85;5068;5098;1865;1879;5;0;10080;11200
# Seed: Chilly Coda
10173;85;5065;5095;1866;1874;5;0;10080;11200
# Seed: Blue Coda
10174;85;5067;5097;1867;1894;5;0;3600;4000
# Seed: Golden Coda
10202;85;5069;5099;1868;1876;5;0;2520;2800
# Seed: Thorn Cobol
5053;85;5082;5112;1864;5549;5;0;1008;1120
# Seed: Golden Cobol
5054;85;5079;5109;1865;4039;5;0;1008;1120
# Seed: Great Cobol
5055;85;5084;5114;1866;1885;5;0;1008;1120
# Seed: Red Codran
5056;85;5088;5118;1867;4043;5;0;1260;1400
# Seed: Chilly Codran
5057;85;5085;5115;1869;4041;5;0;1260;1400
# Seed: Blue Codran
5058;85;5087;5117;1870;1882;5;0;1008;1120
# Seed: Twin Codran
5059;85;5092;5122;1871;4040;5;0;1008;1120
# Seed: Great Codran
5060;85;5094;5124;1872;1881;5;0;671;746
# Seed: Desert Codran
5061;85;5090;5120;1873;5550;5;0;504;560
# Seed: Sea Coba
6755;85;6545;6559;4044;4042;5;0;224;249
# Seed: Red Coba
6758;85;6542;6556;1888;4040;5;0;337;374
# Seed: Desert Coba
6763;85;6544;6558;4043;1890;5;0;252;280
# Seed: Blue Coba
6770;85;6541;6555;1894;4039;5;0;403;448
# Seed: Golden Coba
6775;85;6543;6557;1887;4041;5;0;288;320
# Seed: Sea Codran
7056;85;5091;5121;1868;1884;5;0;1008;1120
# Innadril Castle
# Seed: Chilly Cobol
5221;85;5075;5105;1872;1880;6;0;2592;2880
# Seed: Blue Cobol
5222;85;5077;5107;1873;4044;6;0;1296;1440
# Seed: Thorn Cobol
5223;85;5082;5112;1864;5549;6;0;1296;1440
# Seed: Golden Cobol
5224;85;5079;5109;1865;4039;6;0;1296;1440
# Seed: Great Cobol
5225;85;5084;5114;1866;1885;6;0;1296;1440
# Seed: Red Codran
5226;85;5088;5118;1867;4043;6;0;1620;1800
# Seed: Sea Codran
5227;85;5091;5121;1868;1884;6;0;1296;1440
# Seed: Red Coba
6759;85;6542;6556;1888;4040;6;0;432;480
# Seed: Desert Coba
6764;85;6544;6558;4043;1890;6;0;324;360
# Seed: Golden Coba
6776;85;6543;6557;1887;4041;6;0;370;411
# Goddard Castle
# Seed: Great Coba
6753;85;6547;6561;5549;5550;7;0;328;364
# Seed: Sea Coba
6756;85;6545;6559;4044;4042;7;0;401;445
# Seed: Red Coba
6760;85;6542;6556;1888;4040;7;0;599;666
# Seed: Desert Coba
6765;85;6544;6558;4043;1890;7;0;450;500
# Seed: Twin Coba
6767;85;6546;6560;1885;1893;7;0;360;400
# Seed: Blue Coba
6771;85;6541;6555;1894;4039;7;0;720;800
# Seed: Golden Coba
6777;85;6543;6557;1887;4041;7;0;514;571
# Seed: Desert Codran
7024;85;5090;5120;1873;5550;7;0;900;1000
# Rune Castle
# Seed: Twin Codran
8223;85;5092;5122;1871;4040;8;0;2016;2240
# Seed: Great Codran
8224;85;5094;5124;1872;1881;8;0;1345;1494
# Seed: Desert Codran
8225;85;5090;5120;1873;5550;8;0;1008;1120
# Seed: Blue Coba
8226;85;6541;6555;1894;4039;8;0;806;896
# Seed: Red Coba
8227;85;6542;6556;1888;4040;8;0;671;746
# Seed: Golden Coba
8228;85;6543;6557;1887;4041;8;0;576;640
# Seed: Desert Coba
8229;85;6544;6558;4043;1890;8;0;504;560
# Seed: Sea Coba
8521;85;6545;6559;4044;4042;8;0;448;498
# Seed: Twin Coba
8523;85;6546;6560;1885;1893;8;0;403;448
# Seed: Great Coba
8525;85;6547;6561;5549;5550;8;0;366;407
# Schuttgard Castle
# Seed: Dark Coda
8237;85;5073;5103;1864;1878;9;0;8000;8889
# Seed: Red Coda
8238;85;5068;5098;1865;1879;9;0;8000;8889
# Seed: Chilly Coda
8239;85;5065;5095;1866;1874;9;0;8000;8889
# Seed: Blue Coda
8240;85;5067;5097;1867;1894;9;0;4001;4445
# Seed: Golden Coda
8241;85;5069;5099;1868;1876;9;0;2000;2222
# Seed: Lute Coda
8242;85;5071;5101;1869;1895;9;0;1334;1482
# Seed: Desert Coda
8243;85;5070;5100;1870;1877;9;0;2000;2222
# Seed: Red Cobol
8244;85;5078;5108;1871;4042;9;0;2000;2222
# Seed: Chilly Cobol
8245;85;5075;5105;1872;1880;9;0;1600;1778
# Seed: Blue Cobol
8246;85;5077;5107;1873;4044;9;0;800;889
# Seed: Thorn Cobol
8247;85;5082;5112;1864;5549;9;0;800;889
# Seed: Golden Cobol
8248;85;5079;5109;1865;4039;9;0;800;889
# Seed: Great Cobol
8249;85;5084;5114;1866;1885;9;0;800;889
# Seed: Red Codran
8250;85;5088;5118;1867;4043;9;0;1000;1111
# Seed: Sea Codran
8251;85;5091;5121;1868;1884;9;0;800;889
# Seed: Chilly Codran
8252;85;5085;5115;1869;4041;9;0;1000;1111
# Seed: Blue Codran
8253;85;5087;5117;1870;1882;9;0;800;889
# Seed: Twin Codran
8254;85;5092;5122;1871;4040;9;0;800;889
# Gludio Castle
# Alternative Dark Coda Seed
5650;85;5818;5838;1864;1878;1;1;22500;2250
# Alternative Red Coda Seed
5651;85;5819;5839;1865;1879;1;1;22500;2250
# Alternative Chilly Coda Seed
5652;85;5820;5840;1866;1874;1;1;22500;2250
# Alternative Blue Coda Seed
5653;85;5821;5841;1867;1894;1;1;11250;1125
# Alternative Golden Coda Seed
5654;85;5822;5842;1868;1876;1;1;5625;562
# Alternative Lute Coda Seed
5655;85;5823;5843;1869;1895;1;1;3750;375
# Alternative Desert Coda Seed
5656;85;5824;5844;1870;1877;1;1;5625;562
# Alternative Blue Cobol Seed
5657;85;5827;5847;1873;4044;1;1;2250;225
# Seed: Alternative Blue Coba
6742;85;6548;6562;1894;4039;1;1;281;90
# Seed: Alternative Blue Codran
7031;85;5834;5854;1870;1882;1;1;2250;225
# Seed: Alternative Chilly Cobol
7033;85;5826;5846;1872;1880;1;1;4500;450
# Seed: Alternative Chilly Codran
7035;85;5833;5853;1869;4041;1;1;2812;281
# Seed: Alternative Desert Codran
7037;85;5837;5857;1873;5550;1;1;1125;112
# Seed: Alternative Great Codran
7042;85;5836;5856;1872;1881;1;1;1500;150
# Seed: Alternative Red Cobol
7044;85;5825;5845;1871;4042;1;1;5625;562
# Seed: Alternative Twin Codran
7050;85;5835;5855;1871;4040;1;1;2250;225
# Dion Castle
# Alternative Blue Coda Seed
5658;85;5821;5841;1867;1894;2;1;11650;1165
# Alternative Golden Coda Seed
5659;85;5822;5842;1868;1876;2;1;5825;582
# Alternative Lute Coda Seed
5660;85;5823;5843;1869;1895;2;1;3883;388
# Alternative Desert Coda Seed
5661;85;5824;5844;1870;1877;2;1;5825;582
# Alternative Red Cobol Seed
5662;85;5825;5845;1871;4042;2;1;5825;582
# Alternative Chilly Cobol Seed
5663;85;5826;5846;1872;1880;2;1;4660;466
# Alternative Thorn Cobol Seed
5664;85;5828;5848;1864;5549;2;1;2330;233
# Alternative Golden Cobol Seed
5665;85;5829;5849;1865;4039;2;1;2330;233
# Alternative Great Cobol Seed
5666;85;5830;5850;1866;1885;2;1;2912;291
# Seed: Alternative Blue Cobol
7030;85;5827;5847;1873;4044;2;1;2330;233
# Seed: Alternative Red Codran
7045;85;5831;5851;1867;4043;2;1;2912;291
# Seed: Alternative Sea Codran
7047;85;5832;5852;1868;1884;2;1;2330;233
# Giran Castle
# Alternative Red Cobol Seed
5667;85;5825;5845;1871;4042;3;1;6250;625
# Alternative Chilly Cobol Seed
5668;85;5826;5846;1872;1880;3;1;5000;500
# Alternative Blue Cobol Seed
5669;85;5827;5847;1873;4044;3;1;2500;250
# Alternative Thorn Cobol Seed
5670;85;5828;5848;1864;5549;3;1;2500;250
# Alternative Golden Cobol Seed
5671;85;5829;5849;1865;4039;3;1;2500;250
# Alternative Great Cobol Seed
5672;85;5830;5850;1866;1885;3;1;3125;312
# Alternative Red Codran Seed
5673;85;5831;5851;1867;4043;3;1;3125;312
# Alternative Twin Codran Seed
5674;85;5835;5855;1871;4040;3;1;2500;250
# Alternative Desert Codran Seed
5675;85;5837;5857;1873;5550;3;1;1250;125
# Seed: Alternative Red Coba
6731;85;6549;6563;1888;4040;3;1;250;83
# Seed: Alternative Blue Coba
6743;85;6548;6562;1894;4039;3;1;312;100
# Seed: Alternative Golden Coba
6747;85;6550;6564;1887;4041;3;1;192;71
# Seed: Alternative Blue Codran
7032;85;5834;5854;1870;1882;3;1;2500;250
# Seed: Alternative Chilly Codran
7036;85;5833;5853;1869;4041;3;1;3125;312
# Seed: Alternative Great Codran
7043;85;5836;5856;1872;1881;3;1;1666;166
# Seed: Alternative Sea Codran
7048;85;5832;5852;1868;1884;3;1;2500;250
# Oren Castle
# Alternative Dark Coda Seed
5676;85;5818;5838;1864;1878;4;1;20000;2000
# Alternative Red Coda Seed
5677;85;5819;5839;1865;1879;4;1;20000;2000
# Alternative Blue Coda Seed
5678;85;5821;5841;1867;1894;4;1;10000;1000
# Alternative Red Cobol Seed
5679;85;5825;5845;1871;4042;4;1;5000;500
# Alternative Chilly Cobol Seed
5680;85;5826;5846;1872;1880;4;1;4000;400
# Alternative Blue Cobol Seed
5681;85;5827;5847;1873;4044;4;1;2000;200
# Alternative Thorn Cobol Seed
5682;85;5828;5848;1864;5549;4;1;2000;200
# Alternative Sea Codran Seed
5683;85;5832;5852;1868;1884;4;1;2000;200
# Alternative Chilly Codran Seed
5684;85;5833;5853;1869;4041;4;1;2500;250
# Alternative Blue Codran Seed
5685;85;5834;5854;1870;1882;4;1;2000;200
# Alternative Twin Codran Seed
5686;85;5835;5855;1871;4040;4;1;2000;200
# Seed: Alternative Sea Coba
6728;85;6552;6566;4044;4042;4;1;111;44
# Seed: Alternative Desert Coba
6736;85;6551;6565;4043;1890;4;1;133;50
# Seed: Alternative Golden Coba
6748;85;6550;6564;1887;4041;4;1;153;57
# Seed: Alternative Chilly Coda
7034;85;5820;5840;1866;1874;4;1;20000;2000
# Seed: Alternative Golden Cobol
7039;85;5829;5849;1865;4039;4;1;2000;200
# Seed: Alternative Golden Coda
7040;85;5822;5842;1868;1876;4;1;5000;500
# Seed: Alternative Great Cobol
7041;85;5830;5850;1866;1885;4;1;2500;250
# Seed: Alternative Red Codran
7046;85;5831;5851;1867;4043;4;1;2500;250
# Aden Castle
# Alternative Thorn Cobol Seed
5687;85;5828;5848;1864;5549;5;1;3735;373
# Alternative Golden Cobol Seed
5688;85;5829;5849;1865;4039;5;1;3735;373
# Alternative Great Cobol Seed
5689;85;5830;5850;1866;1885;5;1;4668;466
# Alternative Red Codran Seed
5690;85;5831;5851;1867;4043;5;1;4668;466
# Alternative Chilly Codran Seed
5691;85;5833;5853;1869;4041;5;1;4668;466
# Alternative Blue Codran Seed
5692;85;5834;5854;1870;1882;5;1;3735;373
# Alternative Twin Codran Seed
5693;85;5835;5855;1871;4040;5;1;3735;373
# Alternative Great Codran Seed
5694;85;5836;5856;1872;1881;5;1;2490;249
# Alternative Desert Codran Seed
5695;85;5837;5857;1873;5550;5;1;1867;186
# Seed: Alternative Sea Coba
6729;85;6552;6566;4044;4042;5;1;207;83
# Seed: Alternative Red Coba
6732;85;6549;6563;1888;4040;5;1;373;124
# Seed: Alternative Desert Coba
6737;85;6551;6565;4043;1890;5;1;249;93
# Seed: Alternative Blue Coba
6744;85;6548;6562;1894;4039;5;1;466;149
# Seed: Alternative Golden Coba
6749;85;6550;6564;1887;4041;5;1;287;106
# Seed: Alternative Sea Codran
7049;85;5832;5852;1868;1884;5;1;3735;373
# Alternative Dark Coda Seed
10197;85;5818;5838;1864;1878;5;1;22500;2250
# Alternative Red Coda Seed
10198;85;5819;5839;1865;1879;5;1;22500;2250
# Seed: Alternative Chilly Coda
10199;85;5820;5840;1866;1874;5;1;22500;2250
# Alternative Blue Coda Seed
10200;85;5821;5841;1867;1894;5;1;11250;1125
# Seed: Alternative Golden Coda
10201;85;5822;5842;1868;1876;5;1;5625;562
# Innadril Castle
# Alternative Chilly Cobol Seed
5696;85;5826;5846;1872;1880;6;1;7200;720
# Alternative Blue Cobol Seed
5697;85;5827;5847;1873;4044;6;1;3600;360
# Alternative Thorn Cobol Seed
5698;85;5828;5848;1864;5549;6;1;3600;360
# Alternative Golden Cobol Seed
5699;85;5829;5849;1865;4039;6;1;3600;360
# Alternative Great Cobol Seed
5700;85;5830;5850;1866;1885;6;1;4500;450
# Alternative Red Codran Seed
5701;85;5831;5851;1867;4043;6;1;4500;450
# Alternative Sea Codran Seed
5702;85;5832;5852;1868;1884;6;1;3600;360
# Seed: Alternative Red Coba
6733;85;6549;6563;1888;4040;6;1;360;120
# Seed: Alternative Desert Coba
6738;85;6551;6565;4043;1890;6;1;240;90
# Goddard Castle
# Seed: Alternative Great Coba
6727;85;6554;6568;5549;5550;7;1;208;90
# Seed: Alternative Sea Coba
6730;85;6552;6566;4044;4042;7;1;277;111
# Seed: Alternative Desert Coba
6739;85;6551;6565;4043;1890;7;1;333;125
# Seed: Alternative Twin Coba
6741;85;6553;6567;1885;1893;7;1;250;100
# Seed: Alternative Blue Coba
6745;85;6548;6562;1894;4039;7;1;625;200
# Seed: Alternative Red Coba
6750;85;6549;6563;1888;4040;7;1;500;166
# Seed: Alternative Golden Coba
6751;85;6550;6564;1887;4041;7;1;384;142
# Seed: Alternative Desert Codran
7038;85;5837;5857;1873;5550;7;1;2500;250
# Rune Castle
# Seed: Alternative Twin Codran
8230;85;5835;5855;1871;4040;8;1;5000;500
# Seed: Alternative Great Codran
8231;85;5836;5856;1872;1881;8;1;3333;333
# Seed: Alternative Desert Codran
8232;85;5837;5857;1873;5550;8;1;2500;250
# Seed: Alternative Blue Coba
8233;85;6548;6562;1894;4039;8;1;625;200
# Seed: Alternative Red Coba
8234;85;6549;6563;1888;4040;8;1;500;166
# Seed: Alternative Golden Coba
8235;85;6550;6564;1887;4041;8;1;384;142
# Seed: Alternative Desert Coba
8236;85;6551;6565;4043;1890;8;1;333;125
# Seed: Alternative Sea Coba
8522;85;6552;6566;4044;4042;8;1;277;111
# Seed: Alternative Twin Coba
8524;85;6553;6567;1885;1893;8;1;250;100
# Seed: Alternative Great Coba
8526;85;6554;6568;5549;5550;8;1;208;90
# Schuttgard Castle
# Alternative Dark Coda Seed
8255;85;5818;5838;1864;1878;9;1;24400;2440
# Alternative Red Coda Seed
8256;85;5819;5839;1865;1879;9;1;24400;2440
# Seed: Alternative Chilly Coda
8257;85;5820;5840;1866;1874;9;1;24400;2440
# Alternative Blue Coda Seed
8258;85;5821;5841;1867;1894;9;1;12200;1220
# Seed: Alternative Golden Coda
8259;85;5822;5842;1868;1876;9;1;6100;610
# Alternative Lute Coda Seed
8260;85;5823;5843;1869;1895;9;1;4066;406
# Alternative Desert Coda Seed
8261;85;5824;5844;1870;1877;9;1;6100;610
# Seed: Alternative Red Cobol
8262;85;5825;5845;1871;4042;9;1;6100;610
# Seed: Alternative Chilly Cobol
8263;85;5826;5846;1872;1880;9;1;4880;488
# Seed: Alternative Blue Cobol
8264;85;5827;5847;1873;4044;9;1;2440;244
# Alternative Thorn Cobol Seed
8265;85;5828;5848;1864;5549;9;1;2440;244
# Seed: Alternative Golden Cobol
8266;85;5829;5849;1865;4039;9;1;2440;244
# Seed: Alternative Great Cobol
8267;85;5830;5850;1866;1885;9;1;3050;305
# Seed: Alternative Red Codran
8268;85;5831;5851;1867;4043;9;1;3050;305
# Seed: Alternative Sea Codran
8269;85;5832;5852;1868;1884;9;1;2440;244
# Seed: Alternative Chilly Codran
8270;85;5833;5853;1869;4041;9;1;3050;305
# Seed: Alternative Blue Codran
8271;85;5834;5854;1870;1882;9;1;2440;244
# Seed: Alternative Twin Codran
8272;85;5835;5855;1871;4040;9;1;2440;244
